[08:37:48] 5000
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
[08:37:49] mse= 0.41518273934032507
[08:37:49] best_mse= 0.41518273934032496
